probing_dataset,emotion,text_example,character
combined_non_test,sadness,"The holidays have lost their magic, becoming just another reminder of what’s missing.",
combined_non_test,sadness,"I keep hoping for a sign that things will get better, but the darkness only deepens.",
combined_non_test,sadness,"The anticipation of a new day used to excite me, but now it fills me with dread.",
combined_non_test,sadness,The silence of the night is filled with thoughts of what could have been.,
combined_non_test,sadness,"I thought I could find solace in the familiar, but everything feels foreign without you.",
combined_non_test,sadness,"The dreams we shared now feel like chains, binding me to a painful past.",
combined_non_test,sadness,"The places we loved now feel like haunted memories, too painful to visit.",
combined_non_test,sadness,"I used to look forward to each day, but now they all blur together in a haze of sadness.",
combined_non_test,sadness,The joy of companionship has turned into a longing for what’s gone.,
combined_non_test,sadness,The sound of your voice is a haunting melody that lingers in my mind.,
combined_non_test,sadness,"I thought I could move on, but the weight of the past is too heavy to bear.",
combined_non_test,sadness,The beauty of the world feels like a cruel joke when all I feel inside is pain.,
combined_non_test,sadness,"I used to believe in happy endings, but now they seem like fairy tales meant for others.",
combined_non_test,sadness,"The park we used to visit now feels like a ghost town, haunted by our laughter that once echoed through the trees.",
combined_non_test,sadness,"I still set the table for two out of habit, only to be reminded that you’re no longer here.",
combined_non_test,sadness,The joy I used to feel during sunset walks has been replaced by an unbearable sense of longing.,
combined_non_test,sadness,"Every time I pass by our favorite bookstore, I’m overwhelmed by memories of afternoons spent browsing together.",
combined_non_test,sadness,"The scent of blooming flowers in spring used to fill me with hope, but now it only brings tears to my eyes.",
combined_non_test,sadness,I can’t bring myself to watch our favorite movies; the memories are too painful to relive alone.,
combined_non_test,sadness,The empty side of the bed is a cold reminder of the warmth you once brought into my life.,
combined_non_test,sadness,"I walk through the market and see the foods you loved, but I can’t bring myself to buy them anymore.",
combined_non_test,sadness,"The excitement of planning vacations has vanished, replaced by the dread of facing those places without you.",
combined_non_test,sadness,"Every time I hear a joke we would have laughed at together, I feel the sting of your absence even more.",
combined_non_test,anger,You left the house in such a mess after the party and didn't even bother to clean up!,
combined_non_test,anger,How could they reject my application without even giving me a proper explanation?,
combined_non_test,anger,It's infuriating how our boss always takes credit for our hard work.,
combined_non_test,anger,I can't stand how they always interrupt me when I'm trying to make a point.,
combined_non_test,anger,Why do you always ignore my messages when I need a quick response?,
combined_non_test,anger,It's so annoying that they never follow the agreed-upon schedule.,
combined_non_test,anger,The fact that they completely disregarded my input is beyond frustrating.,
combined_non_test,anger,It's outrageous how they just dismissed my concerns like they didn't matter.,
combined_non_test,anger,Why do you keep borrowing my things without asking and then returning them damaged?,
combined_non_test,anger,It's maddening how they keep changing their minds at the last minute.,
combined_non_test,anger,I can't believe you just left me stranded without any explanation.,
combined_non_test,anger,It's so irritating that they always manage to get away with their bad behavior.,
combined_non_test,anger,Why did you think it was okay to go through my personal stuff without permission?,
combined_non_test,anger,I'm fed up with being treated like my opinions don't matter.,
combined_non_test,anger,It's so disrespectful how they never bother to show up on time.,
combined_non_test,anger,I can't believe you just ignored everything I said during that meeting.,
combined_non_test,anger,It's infuriating how they constantly lie and expect us to believe them.,
combined_non_test,anger,"Why do you always have to make everything about you, even when it's clearly not?",
combined_non_test,anger,Why do you keep making decisions without consulting me first?,
combined_non_test,anger,It's maddening how they refuse to take responsibility for their actions.,
combined_non_test,anger,It's infuriating how they never listen to any feedback.,
combined_non_test,anger,Why did you think it was a good idea to cancel our plans last minute?,
combined_non_test,anger,"It's so annoying that they always take the easy way out, leaving us to pick up the slack.",
combined_non_test,anger,It's outrageous how they just assume I'll be okay with their inconsiderate behavior.,
combined_non_test,anger,Why do you keep bringing up my past mistakes whenever we argue?,
combined_non_test,anger,It's so frustrating that they always undermine my authority in front of others.,
combined_non_test,anger,I can't believe you just let them walk all over you like that.,
combined_non_test,anger,It's maddening how they always play the victim and never admit their faults.,
combined_non_test,anger,Why do you keep making promises you know you can't keep?,
combined_non_test,anger,It's infuriating how they always seem to have an excuse for everything.,
combined_non_test,anger,I can't stand how you always manage to make me feel guilty for things that aren't my fault.,
combined_non_test,anger,It's so annoying that they never seem to take anything seriously.,
